Frame,Prediction,Confidence,FPS
1640,non-crocodile,0.8691,0.77
1641,non-crocodile,0.8153,0.76
1642,non-crocodile,0.9147,0.87
1643,non-crocodile,0.8817,0.81
1644,non-crocodile,0.8303,0.81
1645,non-crocodile,0.8318,0.78
1646,non-crocodile,0.8452,0.9
1647,non-crocodile,0.8654,0.82
1648,non-crocodile,0.9078,0.83
1649,non-crocodile,0.9071,0.75
1650,non-crocodile,0.9119,0.9
1651,non-crocodile,0.7933,0.81
1652,non-crocodile,0.9262,0.77
1653,non-crocodile,0.9643,0.87
1654,non-crocodile,0.9354,0.83
1655,non-crocodile,0.8358,0.74
1656,non-crocodile,0.9304,0.85
1657,non-crocodile,0.8941,0.85
1658,non-crocodile,0.9633,0.76
1659,non-crocodile,0.924,0.91
1660,non-crocodile,0.9211,0.73
1661,non-crocodile,0.9797,0.89
1662,non-crocodile,0.9682,0.79
1663,non-crocodile,0.9298,0.89
1664,non-crocodile,0.989,0.77
1665,non-crocodile,0.9774,0.83
1666,non-crocodile,0.9582,0.79
1667,non-crocodile,0.9837,0.91
1668,non-crocodile,0.9776,0.9
1669,non-crocodile,0.9756,0.81
1670,non-crocodile,0.9608,0.73
1671,non-crocodile,0.9387,0.89
1672,non-crocodile,0.95,0.85
1673,non-crocodile,0.9346,0.82
1674,non-crocodile,0.9619,0.75
1675,non-crocodile,0.9507,0.85
1676,non-crocodile,0.97,0.85
1677,non-crocodile,0.9608,0.76
1678,non-crocodile,0.9279,0.92
1679,non-crocodile,0.8578,0.87
1680,non-crocodile,0.9268,0.8
1681,non-crocodile,0.9394,0.82
1682,non-crocodile,0.9148,0.85
1683,non-crocodile,0.9077,0.77
1684,non-crocodile,0.8715,0.86
1685,non-crocodile,0.8538,0.75
1686,non-crocodile,0.8703,0.86
1687,non-crocodile,0.9199,0.72
1688,non-crocodile,0.9465,0.88
1689,non-crocodile,0.9511,0.88
1690,non-crocodile,0.9547,0.8
1691,non-crocodile,0.9651,0.75
1692,non-crocodile,0.9772,0.86
1693,non-crocodile,0.9524,0.86
1694,non-crocodile,0.9572,0.82
1695,non-crocodile,0.9592,0.81
1696,non-crocodile,0.9512,0.9
1697,non-crocodile,0.9469,0.8
1698,non-crocodile,0.9681,0.75
1699,non-crocodile,0.9688,0.77
1700,non-crocodile,0.9254,0.83
1701,non-crocodile,0.9215,0.73
1702,non-crocodile,0.9378,0.85
1703,non-crocodile,0.9227,0.84
1704,non-crocodile,0.9165,0.83
1705,non-crocodile,0.8957,0.75
1706,non-crocodile,0.9292,0.85
1707,non-crocodile,0.9122,0.86
1708,non-crocodile,0.82,0.75
1709,non-crocodile,0.8741,0.79
1710,non-crocodile,0.8745,0.86
1711,non-crocodile,0.8632,0.8
1712,non-crocodile,0.9059,0.9
1713,non-crocodile,0.9145,0.84
1714,non-crocodile,0.8886,0.73
1715,non-crocodile,0.9358,0.92
1716,non-crocodile,0.9252,0.91
1717,non-crocodile,0.9194,0.86
1718,non-crocodile,0.9297,0.78
1719,non-crocodile,0.9247,0.75
1720,non-crocodile,0.9467,0.91
1721,non-crocodile,0.9436,0.86
1722,non-crocodile,0.8991,0.83
1723,non-crocodile,0.8896,0.73
1724,non-crocodile,0.8753,0.86
1725,non-crocodile,0.8015,0.88
1726,non-crocodile,0.8327,0.76
1727,non-crocodile,0.8604,0.84
1728,non-crocodile,0.8023,0.87
1729,non-crocodile,0.7783,0.84
1730,non-crocodile,0.7848,0.78
1731,non-crocodile,0.8226,0.74
1732,non-crocodile,0.8921,0.92
1733,non-crocodile,0.7404,0.8
1734,non-crocodile,0.6352,0.88
1735,non-crocodile,0.8338,0.72
1736,non-crocodile,0.7509,0.81
1737,non-crocodile,0.8343,0.9
1738,non-crocodile,0.7075,0.89
1739,non-crocodile,0.8329,0.82
1740,non-crocodile,0.5695,0.78
1741,non-crocodile,0.7031,0.78
1742,non-crocodile,0.6126,0.86
1743,crocodile,0.6346,0.81
1744,crocodile,0.7854,0.78
1745,crocodile,0.6961,0.92
1746,crocodile,0.6848,0.88
1747,crocodile,0.9553,0.77
1748,crocodile,0.8696,0.83
1749,crocodile,0.976,0.82
1750,crocodile,0.9376,0.73
1751,crocodile,0.9561,0.85
1752,crocodile,0.9721,0.71
1753,crocodile,0.9781,0.87
1754,crocodile,0.966,0.86
1755,crocodile,0.9827,0.8
1756,crocodile,0.9515,0.73
1757,crocodile,0.9759,0.91
1758,crocodile,0.931,0.87
1759,crocodile,0.953,0.84
1760,crocodile,0.9595,0.73
1761,crocodile,0.8951,0.81
1762,crocodile,0.8792,0.85
1763,crocodile,0.8565,0.77
1764,crocodile,0.7346,0.87
1765,non-crocodile,0.5829,0.82
1766,crocodile,0.7066,0.75
1767,crocodile,0.5566,0.95
1768,non-crocodile,0.5431,0.81
1769,non-crocodile,0.7065,0.83
1770,non-crocodile,0.7481,0.76
1771,non-crocodile,0.7756,0.85
1772,non-crocodile,0.776,0.86
1773,non-crocodile,0.7308,0.75
1774,non-crocodile,0.7174,0.87
1775,crocodile,0.6043,0.88
1776,crocodile,0.6125,0.84
1777,crocodile,0.909,0.75
1778,crocodile,0.8854,0.89
1779,crocodile,0.7423,0.87
1780,crocodile,0.8781,0.84
1781,crocodile,0.9319,0.73
1782,crocodile,0.919,0.7
1783,crocodile,0.93,0.83
1784,crocodile,0.9718,0.78
1785,crocodile,0.9388,0.83
1786,crocodile,0.9303,0.88
1787,crocodile,0.9545,0.79
1788,crocodile,0.9767,0.88
1789,crocodile,0.967,0.8
1790,crocodile,0.9779,0.83
1791,crocodile,0.9772,0.78
1792,crocodile,0.9902,0.86
1793,crocodile,0.9855,0.75
1794,crocodile,0.987,0.83
1795,crocodile,0.9834,0.71
1796,crocodile,0.9941,0.83
1797,crocodile,0.9958,0.84
1798,crocodile,0.9967,0.84
1799,crocodile,0.9982,0.77
1800,crocodile,0.9993,0.89
1801,crocodile,0.9981,0.78
1802,crocodile,0.9986,0.77
1803,crocodile,0.999,0.89
1804,crocodile,0.9988,0.79
1805,crocodile,0.9991,0.86
1806,crocodile,0.9982,0.75
1807,crocodile,0.9982,0.88
1808,crocodile,0.9943,0.78
1809,crocodile,0.9938,0.85
1810,crocodile,0.9926,0.83
1811,crocodile,0.957,0.84
1812,crocodile,0.95,0.72
1813,crocodile,0.7735,0.86
1814,crocodile,0.7344,0.85
1815,crocodile,0.7049,0.86
1816,crocodile,0.7602,0.77
1817,crocodile,0.7633,0.81
1818,non-crocodile,0.5184,0.71
1819,non-crocodile,0.6219,0.9
1820,non-crocodile,0.656,0.79
1821,non-crocodile,0.6488,0.9
1822,non-crocodile,0.7358,0.81
1823,crocodile,0.5388,0.85
1824,non-crocodile,0.6082,0.78
1825,non-crocodile,0.5519,0.87
1826,non-crocodile,0.5994,0.8
1827,non-crocodile,0.6373,0.76
1828,non-crocodile,0.7042,0.92
1829,non-crocodile,0.5547,0.86
1830,crocodile,0.6339,0.72
1831,crocodile,0.5403,0.88
1832,crocodile,0.591,0.88
1833,crocodile,0.6635,0.77
1834,crocodile,0.581,0.85
1835,crocodile,0.52,0.79
1836,non-crocodile,0.5173,0.87
1837,crocodile,0.6375,0.77
1838,non-crocodile,0.6086,0.86
1839,non-crocodile,0.506,0.76
1840,crocodile,0.6236,0.89
1841,crocodile,0.7038,0.85
1842,crocodile,0.6267,0.84
1843,crocodile,0.8005,0.71
1844,crocodile,0.8046,0.81
1845,crocodile,0.8103,0.87
1846,crocodile,0.8386,0.76
1847,crocodile,0.8465,0.79
1848,crocodile,0.9179,0.75
1849,crocodile,0.8992,0.9
1850,crocodile,0.9105,0.81
1851,crocodile,0.8788,0.71
1852,crocodile,0.8772,0.78
1853,crocodile,0.8203,0.87
1854,crocodile,0.8101,0.87
1855,crocodile,0.8153,0.73
1856,crocodile,0.8575,0.76
1857,crocodile,0.899,0.87
1858,crocodile,0.9197,0.74
1859,crocodile,0.8736,0.84
1860,crocodile,0.8509,0.87
1861,crocodile,0.8622,0.86
1862,crocodile,0.8838,0.74
1863,crocodile,0.8399,0.77
1864,crocodile,0.7787,0.87
1865,crocodile,0.8271,0.85
1866,crocodile,0.8141,0.76
1867,crocodile,0.6811,0.87
1868,crocodile,0.7509,0.8
1869,crocodile,0.7969,0.91
1870,crocodile,0.8174,0.77
1871,crocodile,0.6641,0.9
1872,crocodile,0.7715,0.82
1873,crocodile,0.7755,0.88
1874,crocodile,0.8366,0.75
1875,crocodile,0.8259,0.73
1876,crocodile,0.7792,0.89
1877,crocodile,0.7253,0.84
1878,crocodile,0.8323,0.82
1879,crocodile,0.8163,0.72
1880,crocodile,0.7753,0.89
1881,crocodile,0.7567,0.9
1882,crocodile,0.7541,0.86
1883,crocodile,0.817,0.79
1884,crocodile,0.8603,0.82
1885,crocodile,0.8708,0.82
1886,crocodile,0.8718,0.86
1887,crocodile,0.8525,0.73
1888,crocodile,0.8117,0.83
1889,crocodile,0.8117,0.76
1890,crocodile,0.8378,0.89
1891,crocodile,0.7444,0.85
1892,crocodile,0.7232,0.8
1893,crocodile,0.7971,0.76
1894,crocodile,0.7993,0.86
1895,crocodile,0.7162,0.87
1896,crocodile,0.7372,0.72
1897,crocodile,0.8091,0.91
1898,crocodile,0.7621,0.86
1899,crocodile,0.7402,0.86
1900,crocodile,0.7942,0.75
1901,crocodile,0.8053,0.88
1902,crocodile,0.6562,0.86
1903,crocodile,0.6623,0.75
1904,crocodile,0.6724,0.9
1905,crocodile,0.6932,0.77
1906,crocodile,0.7094,0.84
1907,crocodile,0.6816,0.7
1908,crocodile,0.659,0.89
1909,non-crocodile,0.5513,0.87
1910,non-crocodile,0.5592,0.85
1911,non-crocodile,0.5253,0.78
1912,non-crocodile,0.5493,0.9
1913,non-crocodile,0.5418,0.77
1914,non-crocodile,0.5218,0.78
1915,non-crocodile,0.5496,0.9
1916,non-crocodile,0.5463,0.88
1917,non-crocodile,0.534,0.72
1918,non-crocodile,0.5762,0.91
1919,non-crocodile,0.5186,0.86
1920,non-crocodile,0.581,0.85
1921,non-crocodile,0.5582,0.7
1922,non-crocodile,0.5662,0.76
1923,non-crocodile,0.5595,0.87
1924,non-crocodile,0.5974,0.9
1925,non-crocodile,0.5648,0.78
1926,non-crocodile,0.5286,0.75
1927,non-crocodile,0.6231,0.79
1928,non-crocodile,0.6294,0.92
1929,non-crocodile,0.5358,0.81
1930,crocodile,0.5839,0.82
1931,crocodile,0.5279,0.76
1932,crocodile,0.633,0.89
1933,crocodile,0.677,0.73
1934,crocodile,0.7925,0.9
1935,crocodile,0.8077,0.78
1936,crocodile,0.8363,0.89
1937,crocodile,0.8364,0.82
1938,crocodile,0.8125,0.85
1939,crocodile,0.8165,0.77
1940,crocodile,0.8314,0.77
1941,crocodile,0.8376,0.9
1942,crocodile,0.7715,0.8
1943,crocodile,0.7781,0.87
1944,crocodile,0.86,0.78
1945,crocodile,0.8369,0.76
1946,crocodile,0.8663,0.87
1947,crocodile,0.9061,0.87
1948,crocodile,0.8582,0.87
1949,crocodile,0.8698,0.79
1950,crocodile,0.8914,0.87
1951,crocodile,0.9135,0.81
1952,crocodile,0.8603,0.76
1953,crocodile,0.8314,0.9
1954,crocodile,0.8626,0.72
1955,crocodile,0.8696,0.89
1956,crocodile,0.9411,0.75
1957,crocodile,0.9014,0.87
1958,crocodile,0.9167,0.72
1959,crocodile,0.9316,0.88
1960,crocodile,0.9451,0.88
1961,crocodile,0.9421,0.83
1962,crocodile,0.9275,0.67
1963,crocodile,0.9499,0.88
1964,crocodile,0.9281,0.84
1965,crocodile,0.9102,0.84
1966,crocodile,0.8484,0.78
1967,crocodile,0.9476,0.85
1968,crocodile,0.8882,0.81
1969,crocodile,0.8578,0.9
1970,crocodile,0.9239,0.8
1971,crocodile,0.8448,0.82
1972,crocodile,0.8763,0.75
1973,crocodile,0.8381,0.87
1974,crocodile,0.6388,0.87
1975,crocodile,0.5856,0.83
1976,crocodile,0.671,0.74
1977,crocodile,0.6939,0.92
1978,crocodile,0.7245,0.86
1979,crocodile,0.7412,0.85
1980,crocodile,0.7699,0.81
1981,crocodile,0.5661,0.9
1982,crocodile,0.7187,0.86
1983,crocodile,0.8104,0.81
1984,crocodile,0.7835,0.79
1985,crocodile,0.7695,0.9
1986,crocodile,0.8072,0.81
1987,crocodile,0.9981,0.82
1988,crocodile,0.9991,0.76
1989,crocodile,0.9988,0.86
1990,crocodile,0.9983,0.88
1991,crocodile,0.9974,0.83
1992,crocodile,0.9952,0.73
1993,crocodile,0.9948,0.85
1994,crocodile,0.9879,0.84
1995,crocodile,0.9975,0.74
1996,crocodile,0.9987,0.86
1997,crocodile,0.999,0.77
1998,crocodile,0.9962,0.87
1999,crocodile,0.9987,0.87
2000,crocodile,0.9991,0.81
2001,crocodile,0.9982,0.74
2002,crocodile,0.999,0.91
2003,crocodile,0.9994,0.87
2004,crocodile,0.9993,0.83
2005,crocodile,0.9995,0.73
2006,crocodile,0.9997,0.88
2007,crocodile,0.9998,0.83
2008,crocodile,0.9997,0.71
2009,crocodile,0.9999,0.82
2010,crocodile,0.9998,0.88
2011,crocodile,0.9999,0.75
2012,crocodile,0.9999,0.86
2013,crocodile,0.9998,0.75
2014,crocodile,0.999,0.85
2015,crocodile,0.9997,0.81
2016,crocodile,0.9989,0.82
2017,crocodile,0.9996,0.79
2018,crocodile,0.9996,0.88
2019,crocodile,0.9998,0.88
2020,crocodile,0.9998,0.75
2021,crocodile,0.9995,0.84
2022,crocodile,0.9992,0.85
2023,crocodile,0.9998,0.74
2024,crocodile,0.9978,0.91
2025,crocodile,0.987,0.75
2026,crocodile,0.9539,0.92
2027,crocodile,0.9816,0.76
2028,crocodile,0.9309,0.89
2029,crocodile,0.933,0.73
2030,crocodile,0.9384,0.73
2031,crocodile,0.9573,0.89
2032,crocodile,0.8968,0.87
2033,crocodile,0.9522,0.82
2034,crocodile,0.953,0.78
2035,crocodile,0.9462,0.87
2036,crocodile,0.9135,0.77
2037,crocodile,0.9474,0.86
2038,crocodile,0.9434,0.8
2039,crocodile,0.9067,0.9
2040,crocodile,0.9218,0.79
2041,crocodile,0.9483,0.87
2042,crocodile,0.919,0.75
2043,crocodile,0.9345,0.79
2044,crocodile,0.9304,0.87
2045,crocodile,0.8597,0.85
2046,crocodile,0.889,0.82
2047,crocodile,0.9088,0.76
2048,crocodile,0.9033,0.82
2049,crocodile,0.8919,0.83
2050,crocodile,0.9078,0.72
2051,crocodile,0.8983,0.83
2052,crocodile,0.8589,0.79
2053,crocodile,0.8667,0.89
2054,crocodile,0.8617,0.76
2055,crocodile,0.9274,0.78
2056,crocodile,0.9025,0.88
2057,crocodile,0.9095,0.85
2058,crocodile,0.9357,0.81
2059,crocodile,0.942,0.77
2060,crocodile,0.9515,0.87
2061,crocodile,0.9364,0.84
2062,crocodile,0.9433,0.76
2063,crocodile,0.9502,0.88
2064,crocodile,0.923,0.88
2065,crocodile,0.9215,0.85
2066,crocodile,0.9265,0.75
2067,crocodile,0.9271,0.87
2068,crocodile,0.9196,0.88
2069,crocodile,0.916,0.73
2070,crocodile,0.9155,0.7
2071,crocodile,0.866,0.86
2072,crocodile,0.8596,0.76
2073,crocodile,0.871,0.86
2074,crocodile,0.7135,0.84
2075,crocodile,0.713,0.78
2076,crocodile,0.6635,0.89
2077,crocodile,0.6626,0.89
2078,crocodile,0.7126,0.75
2079,crocodile,0.7002,0.85
2080,crocodile,0.8346,0.85
2081,crocodile,0.6926,0.85
2082,crocodile,0.7024,0.75
2083,crocodile,0.6444,0.81
2084,crocodile,0.6347,0.79
2085,crocodile,0.6868,0.9
2086,crocodile,0.795,0.8
2087,crocodile,0.8602,0.84
2088,crocodile,0.8125,0.75
2089,crocodile,0.8129,0.88
2090,crocodile,0.7991,0.76
2091,crocodile,0.7466,0.82
2092,crocodile,0.7546,0.85
2093,crocodile,0.7853,0.84
2094,crocodile,0.7412,0.72
2095,crocodile,0.6363,0.85
2096,crocodile,0.722,0.87
2097,crocodile,0.741,0.85
2098,crocodile,0.6748,0.75
2099,crocodile,0.8,0.85
2100,crocodile,0.7476,0.79
2101,crocodile,0.7015,0.84
2102,crocodile,0.7616,0.73
2103,crocodile,0.7069,0.88
2104,crocodile,0.7,0.84
2105,crocodile,0.6725,0.84
2106,crocodile,0.6043,0.75
2107,crocodile,0.6497,0.75
2108,crocodile,0.6342,0.89
2109,crocodile,0.6403,0.85
2110,crocodile,0.6567,0.84
2111,crocodile,0.7572,0.76
2112,crocodile,0.5754,0.77
2113,crocodile,0.7272,0.85
2114,crocodile,0.7393,0.77
2115,crocodile,0.672,0.91
2116,crocodile,0.7851,0.84
2117,crocodile,0.8685,0.74
2118,crocodile,0.8421,0.9
2119,crocodile,0.9044,0.86
2120,crocodile,0.7888,0.8
2121,crocodile,0.8449,0.78
2122,crocodile,0.8618,0.79
2123,crocodile,0.7346,0.91
2124,crocodile,0.7888,0.86
2125,crocodile,0.6787,0.75
2126,crocodile,0.5949,0.73
2127,crocodile,0.5404,0.87
2128,crocodile,0.5156,0.76
2129,crocodile,0.6559,0.88
2130,crocodile,0.6544,0.77
2131,crocodile,0.5661,0.88
2132,crocodile,0.6213,0.86
2133,crocodile,0.7622,0.85
2134,crocodile,0.7087,0.75
2135,crocodile,0.7685,0.92
2136,crocodile,0.774,0.85
2137,crocodile,0.9122,0.81
2138,crocodile,0.936,0.74
2139,crocodile,0.9348,0.87
2140,crocodile,0.8783,0.84
2141,crocodile,0.9464,0.75
2142,crocodile,0.9141,0.88
2143,crocodile,0.9619,0.84
2144,crocodile,0.9627,0.84
2145,crocodile,0.969,0.7
2146,crocodile,0.9451,0.92
2147,crocodile,0.9481,0.82
2148,crocodile,0.9783,0.88
2149,crocodile,0.9692,0.74
2150,crocodile,0.9659,0.77
2151,crocodile,0.9604,0.84
2152,crocodile,0.9425,0.86
2153,crocodile,0.91,0.79
2154,crocodile,0.9147,0.77
2155,crocodile,0.8619,0.88
2156,crocodile,0.8841,0.85
2157,crocodile,0.9128,0.81
2158,crocodile,0.9474,0.75
2159,crocodile,0.9133,0.87
2160,crocodile,0.9624,0.77
2161,crocodile,0.9478,0.85
2162,crocodile,0.8514,0.78
2163,crocodile,0.9213,0.86
2164,crocodile,0.9043,0.76
2165,crocodile,0.9512,0.86
2166,crocodile,0.9581,0.83
2167,crocodile,0.9469,0.83
2168,crocodile,0.9446,0.76
2169,crocodile,0.9419,0.88
2170,crocodile,0.9433,0.8
2171,crocodile,0.936,0.78
2172,crocodile,0.9747,0.91
2173,crocodile,0.9293,0.88
2174,crocodile,0.9581,0.73
2175,crocodile,0.9496,0.91
2176,crocodile,0.9531,0.85
2177,crocodile,0.982,0.86
2178,crocodile,0.9728,0.75
2179,crocodile,0.9769,0.81
2180,crocodile,0.9905,0.85
2181,non-crocodile,0.8455,0.78
2182,non-crocodile,0.7829,0.8
2183,non-crocodile,0.9049,0.76
2184,non-crocodile,0.8967,0.88
2185,non-crocodile,0.9292,0.85
2186,non-crocodile,0.7284,0.85
2187,non-crocodile,0.6355,0.73
2188,non-crocodile,0.6361,0.87
2189,non-crocodile,0.8428,0.88
2190,crocodile,0.7269,0.87
2191,crocodile,0.9397,0.74
2192,crocodile,0.9892,0.77
2193,crocodile,0.9968,0.86
2194,crocodile,0.9983,0.74
2195,crocodile,0.999,0.9
2196,crocodile,0.9998,0.76
2197,crocodile,0.9998,0.85
2198,crocodile,0.9998,0.75
2199,crocodile,1.0,0.82
2200,crocodile,1.0,0.85
2201,crocodile,1.0,0.76
2202,crocodile,1.0,0.75
2203,crocodile,1.0,0.75
2204,crocodile,1.0,0.9
2205,crocodile,1.0,0.79
2206,crocodile,1.0,0.87
2207,crocodile,1.0,0.69
2208,crocodile,1.0,0.86
2209,crocodile,1.0,0.87
2210,crocodile,1.0,0.86
2211,crocodile,1.0,0.72
2212,crocodile,1.0,0.81
2213,crocodile,1.0,0.91
2214,crocodile,1.0,0.77
2215,crocodile,1.0,0.72
2216,crocodile,1.0,0.86
2217,crocodile,1.0,0.77
2218,crocodile,1.0,0.87
2219,crocodile,1.0,0.85
2220,crocodile,1.0,0.85
2221,crocodile,1.0,0.78
2222,crocodile,1.0,0.91
2223,crocodile,1.0,0.85
2224,crocodile,1.0,0.85
2225,crocodile,1.0,0.79
2226,crocodile,1.0,0.87
2227,crocodile,1.0,0.91
2228,crocodile,1.0,0.78
2229,crocodile,1.0,0.73
2230,crocodile,1.0,0.85
2231,crocodile,1.0,0.86
2232,crocodile,1.0,0.79
2233,crocodile,1.0,0.78
2234,crocodile,1.0,0.92
2235,crocodile,1.0,0.7
2236,crocodile,1.0,0.84
2237,crocodile,1.0,0.79
2238,crocodile,1.0,0.92
2239,crocodile,1.0,0.88
2240,crocodile,1.0,0.85
2241,non-crocodile,0.6011,0.76
2242,non-crocodile,0.6669,0.9
2243,non-crocodile,0.6606,0.83
2244,non-crocodile,0.8065,0.73
2245,non-crocodile,0.7362,0.91
2246,non-crocodile,0.8455,0.91
2247,non-crocodile,0.7782,0.87
2248,non-crocodile,0.8678,0.75
2249,non-crocodile,0.9094,0.87
2250,non-crocodile,0.8743,0.86
2251,non-crocodile,0.8982,0.77
2252,non-crocodile,0.8322,0.78
2253,non-crocodile,0.8662,0.91
2254,non-crocodile,0.7729,0.87
2255,non-crocodile,0.7996,0.78
2256,non-crocodile,0.801,0.9
2257,non-crocodile,0.8683,0.78
2258,non-crocodile,0.8595,0.78
2259,non-crocodile,0.8881,0.88
2260,non-crocodile,0.8836,0.76
2261,non-crocodile,0.9444,0.87
2262,non-crocodile,0.8802,0.82
2263,non-crocodile,0.9417,0.88
2264,non-crocodile,0.9209,0.74
2265,non-crocodile,0.9007,0.86
2266,non-crocodile,0.8957,0.74
2267,non-crocodile,0.8775,0.9
2268,non-crocodile,0.8025,0.85
2269,non-crocodile,0.8671,0.84
2270,non-crocodile,0.8858,0.77
2271,non-crocodile,0.8127,0.88
2272,non-crocodile,0.8486,0.83
2273,non-crocodile,0.7563,0.72
2274,non-crocodile,0.7419,0.88
2275,non-crocodile,0.7424,0.87
2276,non-crocodile,0.6772,0.83
2277,non-crocodile,0.7684,0.76
2278,non-crocodile,0.8454,0.86
2279,non-crocodile,0.8086,0.8
2280,non-crocodile,0.8062,0.88
2281,non-crocodile,0.8446,0.77
2282,non-crocodile,0.7666,0.84
2283,non-crocodile,0.7222,0.76
2284,non-crocodile,0.7245,0.89
2285,non-crocodile,0.7982,0.88
2286,non-crocodile,0.6959,0.79
2287,non-crocodile,0.8011,0.79
2288,non-crocodile,0.7477,0.86
2289,non-crocodile,0.598,0.9
2290,non-crocodile,0.7022,0.78
2291,non-crocodile,0.793,0.68
2292,non-crocodile,0.6814,0.88
2293,non-crocodile,0.8151,0.83
2294,non-crocodile,0.7455,0.72
2295,non-crocodile,0.8294,0.88
2296,non-crocodile,0.7885,0.79
2297,non-crocodile,0.8569,0.91
2298,non-crocodile,0.7894,0.8
2299,non-crocodile,0.8699,0.75
2300,non-crocodile,0.9369,0.91
2301,non-crocodile,0.9149,0.83
2302,non-crocodile,0.9115,0.83
2303,non-crocodile,0.8919,0.78
2304,non-crocodile,0.8411,0.88
2305,non-crocodile,0.862,0.87
2306,non-crocodile,0.7542,0.75
2307,non-crocodile,0.7117,0.8
2308,non-crocodile,0.6464,0.86
2309,non-crocodile,0.5342,0.89
2310,non-crocodile,0.6504,0.83
2311,non-crocodile,0.5377,0.75
2312,non-crocodile,0.6158,0.88
2313,non-crocodile,0.6112,0.87
2314,crocodile,0.5334,0.76
2315,non-crocodile,0.5683,0.71
2316,non-crocodile,0.6217,0.91
2317,non-crocodile,0.5622,0.82
2318,non-crocodile,0.5194,0.78
2319,non-crocodile,0.6312,0.85
2320,non-crocodile,0.6464,0.87
2321,non-crocodile,0.7013,0.75
2322,non-crocodile,0.7156,0.73
2323,non-crocodile,0.8457,0.85
2324,non-crocodile,0.8054,0.87
2325,non-crocodile,0.7011,0.85
2326,non-crocodile,0.7565,0.76
2327,non-crocodile,0.7692,0.8
2328,non-crocodile,0.6699,0.87
2329,non-crocodile,0.7191,0.81
2330,non-crocodile,0.6834,0.86
2331,non-crocodile,0.6913,0.75
2332,non-crocodile,0.7117,0.74
2333,non-crocodile,0.8017,0.88
2334,non-crocodile,0.7832,0.85
2335,non-crocodile,0.7649,0.88
2336,non-crocodile,0.7978,0.75
2337,non-crocodile,0.7685,0.87
2338,non-crocodile,0.8581,0.85
2339,non-crocodile,0.8127,0.82
2340,non-crocodile,0.8574,0.75
2341,non-crocodile,0.8106,0.86
2342,non-crocodile,0.8268,0.67
2343,non-crocodile,0.8151,0.88
2344,non-crocodile,0.8945,0.76
2345,non-crocodile,0.8234,0.85
2346,non-crocodile,0.9013,0.87
2347,non-crocodile,0.8676,0.75
2348,non-crocodile,0.8956,0.81
2349,non-crocodile,0.9196,0.86
2350,non-crocodile,0.9492,0.86
2351,non-crocodile,0.9462,0.75
2352,non-crocodile,0.9558,0.81
2353,non-crocodile,0.9224,0.75
2354,non-crocodile,0.928,0.87
2355,non-crocodile,0.9174,0.81
2356,non-crocodile,0.9537,0.76
2357,non-crocodile,0.9485,0.92
2358,crocodile,0.9993,0.87
2359,crocodile,0.999,0.85
2360,crocodile,0.9994,0.72
2361,crocodile,0.9993,0.88
2362,crocodile,0.9987,0.87
2363,crocodile,0.9983,0.87
2364,crocodile,0.9981,0.72
2365,crocodile,0.9919,0.73
2366,crocodile,0.9883,0.87
2367,crocodile,0.9872,0.79
2368,crocodile,0.978,0.84
2369,crocodile,0.9758,0.76
2370,crocodile,0.9762,0.85
2371,crocodile,0.9915,0.83
2372,crocodile,0.9935,0.83
2373,crocodile,0.987,0.76
2374,crocodile,0.9925,0.89
2375,crocodile,0.9948,0.83
2376,crocodile,0.9888,0.76
2377,crocodile,0.9797,0.84
2378,crocodile,0.9888,0.88
2379,crocodile,0.985,0.76
2380,crocodile,0.9817,0.76
2381,crocodile,0.9781,0.85
2382,crocodile,0.9888,0.78
2383,crocodile,0.9797,0.9
2384,crocodile,0.9703,0.85
2385,crocodile,0.9656,0.71
2386,crocodile,0.9654,0.9
2387,crocodile,0.9585,0.86
2388,crocodile,0.9664,0.85
2389,crocodile,0.9639,0.71
2390,crocodile,0.9623,0.89
2391,crocodile,0.9707,0.89
2392,crocodile,0.9679,0.81
2393,crocodile,0.9588,0.73
2394,crocodile,0.9655,0.89
2395,crocodile,0.9826,0.83
2396,crocodile,0.975,0.79
2397,crocodile,0.977,0.76
2398,crocodile,0.9819,0.9
2399,crocodile,0.9828,0.79
2400,crocodile,0.9817,0.88
2401,crocodile,0.9751,0.76
2402,crocodile,0.977,0.82
2403,crocodile,0.9763,0.78
2404,crocodile,0.972,0.88
2405,crocodile,0.9743,0.88
2406,crocodile,0.9837,0.81
2407,crocodile,0.9825,0.76
2408,crocodile,0.986,0.89
2409,crocodile,0.987,0.88
2410,crocodile,0.9826,0.8
2411,crocodile,0.9831,0.76
2412,crocodile,0.9788,0.81
2413,crocodile,0.9812,0.89
2414,crocodile,0.9897,0.84
2415,crocodile,0.9925,0.75
2416,crocodile,0.9807,0.79
2417,crocodile,0.9704,0.87
2418,crocodile,0.9741,0.76
2419,crocodile,0.9823,0.89
2420,crocodile,0.9777,0.74
2421,crocodile,0.9667,0.86
2422,crocodile,0.9052,0.8
2423,crocodile,0.8888,0.87
2424,crocodile,0.8896,0.84
2425,crocodile,0.8943,0.83
2426,crocodile,0.9225,0.75
2427,crocodile,0.8433,0.87
2428,crocodile,0.8301,0.83
2429,crocodile,0.868,0.76
2430,crocodile,0.8813,0.89
2431,crocodile,0.8514,0.79
2432,crocodile,0.6988,0.76
2433,crocodile,0.7536,0.86
2434,crocodile,0.7621,0.79
2435,crocodile,0.7225,0.85
2436,non-crocodile,0.5115,0.81
